"rt","responses","trial_index","time_elapsed","ID","lang","leftIsUp","screenX","screenY","innerX","innerY","version","raw_FPS","estimated_FPS","success","key","dir","modality","actual_cross_pt","actual_graph_pt","untrust_graph_pt","nbOfFrames","correct","current_streak","longest_streak","current_bonus","total_score","steepness","number_points","standard_deviation","loop_number","button_pressed","finished","1Q0","1Q1","1Q2","1Q3","1Q4","T_test","Pearson_R","OLS_slope"
1356.89999999978,"",5,168253,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.497999999992,99.9550000000017,95.899999999805,6,FALSE,0,3,0,4,0,66,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.854532578067815,-0.106212361007592,-0.0186877576157561
4364.19999999998,"",6,174654,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.458999999988,99.8699999999953,97.6000000000495,6,TRUE,1,3,0,4,-0.0625,6,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.254021707293133,0.125998629914891,0.0803650555964104
1903.4999999999,"",7,178585,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.300000000003,100.122000000003,97.0000000002037,6,TRUE,2,3,0,4,0,18,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.487313251193268,-0.120934157655233,-0.0340191687548353
2134.30000000016,"",8,182763,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.712,99.8709999999992,95.899999999805,6,TRUE,3,3,0,4,0.1875,38,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",3.21420410765644,0.472212096821251,0.181956079195775
1283.69999999995,"",9,186089,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",997.952000000005,100.358000000007,96.6000000003114,6,TRUE,4,4,4,8,-0.0625,66,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.0955676070533681,-0.0119450985949946,-0.00771181456616285
870.000000000349,"",10,188988,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.592000000004,99.6189999999915,95.9000000002561,6,FALSE,0,4,0,8,-0.1875,18,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-1.53100968483872,-0.357462943922803,-0.310842404196832
128.600000000006,"",11,191156,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.399999999994,99.7220000000088,98.3999999998487,6,FALSE,0,4,0,8,-0.0625,6,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.0221040265193937,0.0110513383364103,0.00565930825646941
3598.99999999971,"",12,196792,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.766999999993,99.5840000000026,96.1000000002095,6,FALSE,0,4,0,8,-0.125,66,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-1.46401871040693,-0.180012859614113,-0.118798958241137
2711.69999999984,"",13,201547,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.434999999998,99.792999999976,96.7999999998137,6,FALSE,0,4,0,8,0.125,18,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",3.13880763694303,0.617328993614734,0.124692199125439
2006.99999999959,"",14,205583,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.532999999996,99.8349999999919,96.5999999998603,6,FALSE,0,4,0,8,0,38,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.0176238462133854,0.00293729503109565,0.000496911474729425
934.50000000032,"",15,208556,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.388000000006,99.8559999999998,97.7000000002736,6,FALSE,0,4,0,8,0.0625,66,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.277475064911846,-0.034663539150675,-0.0117854267612924
2046.60000000012,"",16,212630,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",997.729999999981,100.717999999993,96.7000000000407,6,TRUE,1,4,0,8,0.125,38,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",2.24223791761219,0.350060793345153,0.111495023309957
258.399999999703,"",17,214929,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.205000000016,99.86599999998,89.6999999999825,6,FALSE,0,4,0,8,0,6,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.67605991175224,0.642306374903725,0.162191203949917
166.400000000081,"",18,217126,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.639999999985,99.7509999999893,95.2000000002154,6,TRUE,1,4,9,17,0.0625,38,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.38644624840143,0.225141774452634,0.122785546595511
835.599999999889,"",19,219991,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.061999999976,100.33600000001,98.8999999999651,6,TRUE,2,4,15,32,0.0625,66,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.738987630459222,0.0919818534923389,0.0594659399197084
255.999999999854,"",20,222275,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",999.000999999989,99.2930000000051,95.1000000000058,6,FALSE,0,4,0,32,-0.125,18,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.968225008918281,-0.235262202810707,-0.162343117087569
937.800000000163,"",21,225254,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",999.116999999998,99.9539999999979,95.8999999997905,6,TRUE,1,4,5,37,0.0625,18,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.19342338056083,0.285902121764128,0.0545686925601433
102.600000000151,"",22,227395,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",999.377999999997,98.7880000000005,98.4000000002852,6,TRUE,2,4,14,51,0,6,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.253400543094911,-0.125695396781194,-0.0155631869374271
1858.50000000029,"",23,231284,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.437999999995,99.920999999973,95.6999999998661,6,FALSE,0,4,0,51,-0.1875,66,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.908612494388202,-0.112851025547997,-0.0892997325210143
2698.70000000039,"",24,236014,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.50999999998,99.8969999999972,99.9000000001688,6,TRUE,1,4,0,51,-0.0625,6,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-1.7012822710023,-0.647931888646817,-0.148391244402409
1441.10000000001,"",25,239481,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.290999999997,99.8700000000244,99.4000000000815,6,FALSE,0,4,0,51,-0.125,6,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.997590982346579,-0.446351096260705,-0.194378775774294
1617.99999999994,"",26,243143,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.448000000004,99.8550000000105,96.0999999997439,6,FALSE,0,4,0,51,-0.0625,38,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-2.17434834114001,-0.340709070161186,-0.164414662393742
1192.6999999996,"",27,246380,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",999.861000000004,98.3849999999802,94.2999999997264,6,TRUE,1,4,4,55,-0.1875,66,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-2.05056032958368,-0.248293350388526,-0.117610084385213
1744.69999999975,"",28,250159,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.275999999983,100.077000000019,95.4000000001688,6,TRUE,2,4,5,60,0.0625,38,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",2.67219193656799,0.406840809359166,0.0623377016478478
1566.90000000026,"",29,253760,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.592000000004,99.8319999999949,96.20000000039,6,FALSE,0,4,0,60,-0.0625,38,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-3.3694632679755,-0.489649911796685,-0.0792917649302312
1198.49999999997,"",30,256985,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.400999999983,99.9679999999935,94.9000000000524,6,FALSE,0,4,0,60,-0.1875,18,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-2.75787083218232,-0.567628360513508,-0.236737172187461
907.999999999913,"",31,259926,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.505000000005,99.9210000000021,95.8999999998196,6,FALSE,0,4,0,60,0.1875,38,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.32062988003915,0.214959574313928,0.145457356154739
214.899999999936,"",32,262177,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",999.347000000009,99.0590000000084,95.4999999998836,6,TRUE,1,4,9,69,0.1875,38,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.40122846664898,0.227418696237609,0.121145746535213
4876.19999999969,"",33,269087,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.47100000002,99.9079999999958,94.7999999998428,6,FALSE,0,4,0,69,-0.0625,6,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",2.15297243028279,0.732655809765425,0.099418242375062
841.799999999697,"",34,271953,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.662000000011,99.695000000007,99.0999999998894,6,TRUE,1,4,6,75,-0.125,38,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.844403125223267,0.139360532286619,0.100777044356692
446.699999999983,"",35,274444,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.40399999998,100.015000000014,95.6999999998661,6,FALSE,0,4,0,75,-0.125,66,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-6.77424435025906,-0.646220911201933,-0.144686743931481
2232.39999999988,"",36,278706,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",997.652000000002,100.853000000003,98.0999999997148,6,TRUE,1,4,0,75,0,6,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",3.01129524765157,0.833010456528613,0.142239239120115
777.799999999843,"",37,281515,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.478999999992,99.6059999999998,94.499999999709,6,FALSE,0,4,0,75,-0.125,6,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.934664459148577,0.423380540166822,0.0979269753448822
1106.40000000011,"",38,284657,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.409000000014,99.9079999999958,95.4999999998836,6,FALSE,0,4,0,75,-0.125,6,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-3.7894238503016,-0.88438221900982,-0.169322416753704
2869.30000000028,"",39,289564,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.677999999985,99.6840000000084,95.8999999998196,6,TRUE,1,4,0,75,-0.125,38,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-1.39100222603817,-0.225843932077358,-0.15968238125957
2925.89999999973,"",40,294530,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.641000000003,99.3919999999925,95.5999999996566,6,TRUE,2,4,0,75,-0.0625,66,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-2.89220061537149,-0.339988836994975,-0.0623065864483752
710.700000000099,"",41,297272,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.603999999992,99.8010000000068,98.1000000001513,6,FALSE,0,4,0,75,0.125,38,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",2.31830583733521,0.360416055494742,0.27543086410331
1334.20000000024,"",42,300644,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.248999999982,99.9370000000054,95.2999999999593,6,FALSE,0,4,0,75,-0.125,38,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-5.85607224885936,-0.698471336271804,-0.127554512931046
986.499999999971,"",43,303675,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.146999999997,100.313999999984,95.9000000002561,6,FALSE,0,4,0,75,0.0625,38,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.404702484412311,0.0672975008395552,0.0371909828937865
2789.80000000002,"",44,308509,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.902999999991,99.377999999997,95.2999999999302,6,FALSE,0,4,0,75,0.0625,6,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.854370350515159,0.392842036194032,0.185906339027013
814.399999999732,"",45,311353,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.479999999981,99.8500000000058,97.9999999999418,6,FALSE,0,4,0,75,-0.125,38,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-2.12419983054671,-0.333735435861037,-0.115304735343741
215.299999999843,"",46,313601,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.58600000001,99.8449999999721,98.3999999998487,6,TRUE,1,4,9,84,0,38,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.998678853988228,-0.164187651061624,-0.0519565499209422
2525.49999999971,"",47,318161,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.517999999982,99.8550000000105,96.5999999998312,6,FALSE,0,4,0,84,-0.1875,66,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-4.58511123609319,-0.497257151704073,-0.188496441978329
1037.49999999988,"",48,321232,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.544999999984,99.8760000000184,98.3999999998487,6,FALSE,0,4,0,84,0.125,66,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",2.97714675823632,0.348775137762345,0.261365348427346
1130.59999999998,"",49,324387,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.429000000004,99.7739999999758,99.2000000001281,6,FALSE,0,4,0,84,0,18,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-2.44900801914749,-0.522158268167282,-0.224174098415702
906.000000000407,"",50,327324,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.819000000018,99.6329999999725,99.8000000003958,6,FALSE,0,4,0,84,0.1875,6,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",8.12858431887584,0.971039335939963,0.285956555457786
4833.30000000028,"",51,334185,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",999.559000000008,98.8269999999902,95.4999999999418,6,TRUE,1,4,0,84,0.1875,18,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.13007840866403,0.271877607999923,0.240622305437602
1567.80000000028,"",52,337790,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",997.622000000032,100.717999999993,97.9999999999418,6,TRUE,2,4,2,86,0,18,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-1.51523580255218,-0.354244295380771,-0.0749122651409988
3967.69999999972,"",53,343788,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.624000000011,99.5270000000019,94.6999999996624,6,TRUE,3,4,2,88,0.125,66,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",2.22160068374107,0.267574366081476,0.125170570901442
3537.7000000003,"",54,349364,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",997.385000000009,100.819000000018,97.2999999998719,6,TRUE,4,4,2,90,-0.0625,18,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.03725573815907,0.251011749943335,0.092574512783018
2229.60000000009,"",55,353633,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.564000000013,99.7449999999953,96.9000000000233,6,TRUE,5,5,2,92,-0.1875,6,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.248610647420785,0.123355940580333,0.0485296627104559
2689.80000000005,"",56,358353,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.524999999965,99.7880000000005,95.8000000000466,6,FALSE,0,5,0,92,0.0625,6,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.752573855485209,-0.352179198664977,-0.128655013342428
2260.20000000019,"",57,362647,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.30600000004,99.8929999999818,96.7000000000698,6,FALSE,0,5,0,92,0.125,6,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.814905309722747,0.377332824721603,0.0632749431689817
366.399999999907,"",58,365046,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.498999999953,99.8209999999963,98.8999999999651,6,FALSE,0,5,0,92,-0.0625,18,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.229918960347361,-0.0573850204854594,-0.0118646426018358
3605.49999999965,"",59,370684,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",997.544999999984,100.623000000021,97.1999999997206,6,TRUE,1,5,0,92,0.1875,18,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.02311028561946,0.247800167409272,0.12526424774019
4483.79999999999,"",60,377206,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.93200000003,99.3530000000028,96.0000000000582,6,TRUE,2,5,0,92,-0.1875,38,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-5.51978159879046,-0.677042022173797,-0.194049716633938
2821.80000000016,"",61,382068,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.780000000028,99.9009999999544,96.7000000000116,6,FALSE,0,5,0,92,-0.0625,18,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.190720709319032,-0.0476260715242504,-0.0274229671248111
898.000000000116,"",62,385005,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",999.07799999998,99.0989999999874,94.5999999998603,6,FALSE,0,5,0,92,0.1875,66,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",5.77503694306757,0.585307976902455,0.216844498970659
4543.89999999967,"",63,391578,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",999.565999999992,98.9459999999963,98.1000000001513,6,TRUE,1,5,0,92,0.125,18,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.38654730806942,0.327518046285927,0.259107781542701
2721.70000000007,"",64,396330,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",997.802000000025,100.864999999991,96.7999999998137,6,TRUE,2,5,0,92,-0.1875,66,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-9.95997264517147,-0.779644580910812,-0.221170114854078
5666.40000000008,"",65,404038,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.989000000001,98.9770000000135,95.2999999999884,6,FALSE,0,5,0,92,0,66,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.178568955421096,0.0223155609524653,0.0103425249674138
729.600000000093,"",66,406806,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.618000000017,99.9120000000112,97.0999999999767,6,FALSE,0,5,0,92,-0.1875,38,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-3.82079894983077,-0.537137340808953,-0.190589596397826
3704.30000000034,"",67,412541,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",997.256999999983,101.200000000012,96.9999999997672,6,TRUE,1,5,0,92,0.0625,38,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.68313348537937,0.270096174854656,0.0830806135426804
4932.40000000014,"",68,419512,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.391999999993,99.8400000000256,97.0999999999767,6,TRUE,2,5,0,92,0,66,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.0154338901682453,-0.00192923268077771,-0.000530052963174162
2364.39999999991,"",69,423918,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.434999999998,99.859999999986,96.300000000163,6,FALSE,0,5,0,92,0.125,6,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.317641010699565,-0.156854578995003,-0.0444084171485939
459.100000000035,"",70,426407,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.502000000037,99.9580000000424,96,6,FALSE,0,5,0,92,0.0625,66,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",4.53045667037524,0.492775712678718,0.0938581479852702
2532.49999999977,"",71,430973,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.445000000007,99.8709999999846,98.8999999999651,6,FALSE,0,5,0,92,0.1875,6,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",0.233377670072949,0.115902422822742,0.0586395311732546
265.800000000105,"",72,433268,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.454000000027,99.9589999999735,98.8999999999651,6,FALSE,0,5,0,92,-0.125,66,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-3.57911352706838,-0.40838185728541,-0.169969993276388
1827.69999999984,"",73,437128,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.679000000004,99.6390000000247,95.4999999998836,6,FALSE,0,5,0,92,-0.1875,18,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.289866748970425,-0.0722771568617271,-0.0286190860503464
2687.19999999984,"",74,441847,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.722000000009,99.2819999999483,98.3000000001048,6,TRUE,1,5,0,92,0.125,66,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",6.50332267446078,0.630786732427741,0.134809558149855
5983.40000000008,"",75,449875,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",999.102999999945,99.3190000000177,95.1000000000349,6,FALSE,0,5,0,92,0.1875,66,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",3.18748943417216,0.370137965080023,0.212563594919654
1498.39999999997,"",76,453405,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.226999999955,99.9079999999958,99.0999999999185,6,FALSE,0,5,0,92,0.125,6,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.445389590542007,-0.217370002325415,-0.155397005530744
274.799999999697,"",77,455710,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.522999999986,99.8889999999665,98.7000000000116,6,TRUE,1,5,9,101,-0.125,6,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-4.15084464290304,-0.900879036651038,-0.217458640659925
3105.49999999965,"",78,460858,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.453000000038,99.8410000000149,96,6,TRUE,2,5,9,110,0,66,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-0.325779661854816,-0.0406887342654398,-0.0228669736676654
2949.20000000001,"",79,465844,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.469000000041,99.6969999999856,97.0000000001746,6,TRUE,3,5,9,119,0.0625,6,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",3.73353135045633,0.881490395193639,0.0868463938286099
4968.79999999964,"",80,472839,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",998.551000000036,99.9100000000326,95.8999999997905,6,TRUE,4,5,9,128,-0.0625,38,0.1,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-2.32969492455445,-0.361955186062242,-0.128981886412319
4136.1999999999,"",81,479014,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.517999999982,99.859999999986,96.4999999996508,6,TRUE,5,5,9,137,-0.1875,38,0.2,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",1.34328617874985,0.21847274701535,0.153135511781518
3010.40000000014,"",82,484061,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"up","touchscreen",998.197999999975,100.273999999976,97.0999999999767,6,FALSE,0,5,0,137,-0.1875,6,0.05,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",-2.66932691003459,-0.80028703133525,-0.146585714527952
2070.50000000029,"",83,488162,"9xv1g4e459","fr","false",1280,800,1280,632,2,60,16.6666666666667,"",NA,"down","touchscreen",997.545999999973,100.913,99.4999999998254,6,FALSE,0,5,0,137,0,6,0.15,1,NA,2021-07-01 03:25:11.938958,"M","6","right","NA","NA",3.50968825866775,0.86883289171655,0.354350170495046
